timestamp_ms,timestamp_iso,timestamp_excel,lqi,motionStatus,rssi
1.57411E+12,2019-11-18T21:53:09.146Z,11/18/2019 21:53,140,0,-67
1.57411E+12,2019-11-18T21:54:09.163Z,11/18/2019 21:54,144,1,-67
1.57411E+12,2019-11-18T21:54:24.673Z,11/18/2019 21:54,228,0,-53
1.57411E+12,2019-11-18T21:55:57.579Z,11/18/2019 21:55,228,1,-53
1.57411E+12,2019-11-18T21:56:28.168Z,11/18/2019 21:56,228,0,-53
1.57411E+12,2019-11-18T21:56:28.853Z,11/18/2019 21:56,224,1,-54
1.57411E+12,2019-11-18T21:56:44.494Z,11/18/2019 21:56,224,0,-54
1.57411E+12,2019-11-18T21:59:55.088Z,11/18/2019 21:59,136,1,-68
1.57411E+12,2019-11-18T22:00:10.779Z,11/18/2019 22:00,176,0,-62
1.57411E+12,2019-11-18T22:03:58.805Z,11/18/2019 22:03,192,1,-59
1.57411E+12,2019-11-18T22:04:14.123Z,11/18/2019 22:04,228,0,-53
1.57411E+12,2019-11-18T22:04:23.215Z,11/18/2019 22:04,200,1,-58
1.57411E+12,2019-11-18T22:04:38.635Z,11/18/2019 22:04,184,0,-60
1.57411E+12,2019-11-18T22:05:17.654Z,11/18/2019 22:05,224,1,-54
1.57411E+12,2019-11-18T22:05:33.248Z,11/18/2019 22:05,224,0,-54
1.57411E+12,2019-11-18T22:08:56.738Z,11/18/2019 22:08,224,1,-54
1.57411E+12,2019-11-18T22:09:11.896Z,11/18/2019 22:09,108,0,-73
1.57412E+12,2019-11-18T22:11:05.615Z,11/18/2019 22:11,144,1,-67
1.57412E+12,2019-11-18T22:11:21.067Z,11/18/2019 22:11,160,0,-64
1.57412E+12,2019-11-18T22:12:06.327Z,11/18/2019 22:12,228,1,-53
1.57412E+12,2019-11-18T22:12:21.836Z,11/18/2019 22:12,224,0,-54
1.57412E+12,2019-11-18T22:12:49.451Z,11/18/2019 22:12,224,1,-54
1.57412E+12,2019-11-18T22:13:05.263Z,11/18/2019 22:13,224,0,-54
1.57412E+12,2019-11-18T22:13:15.269Z,11/18/2019 22:13,172,1,-62
1.57412E+12,2019-11-18T22:13:30.793Z,11/18/2019 22:13,224,0,-54
1.57412E+12,2019-11-18T22:20:41.911Z,11/18/2019 22:20,148,1,-66
1.57412E+12,2019-11-18T22:20:57.356Z,11/18/2019 22:20,164,0,-63
1.57412E+12,2019-11-18T22:22:23.179Z,11/18/2019 22:22,132,1,-69
1.57412E+12,2019-11-18T22:22:38.796Z,11/18/2019 22:22,224,0,-54
1.57412E+12,2019-11-18T22:34:01.495Z,11/18/2019 22:34,228,1,-53
1.57412E+12,2019-11-18T22:34:16.863Z,11/18/2019 22:34,224,0,-54
1.57412E+12,2019-11-18T22:36:46.175Z,11/18/2019 22:36,228,1,-53
1.57412E+12,2019-11-18T22:37:16.738Z,11/18/2019 22:37,168,0,-63
1.57412E+12,2019-11-18T22:37:54.845Z,11/18/2019 22:37,224,1,-54
1.57412E+12,2019-11-18T22:38:10.410Z,11/18/2019 22:38,224,0,-54
1.57412E+12,2019-11-18T22:38:27.786Z,11/18/2019 22:38,152,0,-65
1.57412E+12,2019-11-18T22:38:42.855Z,11/18/2019 22:38,228,1,-53
1.57412E+12,2019-11-18T22:38:58.200Z,11/18/2019 22:38,224,0,-54
1.57412E+12,2019-11-18T22:39:05.889Z,11/18/2019 22:39,224,1,-54
1.57412E+12,2019-11-18T22:39:21.440Z,11/18/2019 22:39,104,0,-73
1.57412E+12,2019-11-18T22:43:07.521Z,11/18/2019 22:43,212,1,-56
1.57412E+12,2019-11-18T22:43:22.927Z,11/18/2019 22:43,224,0,-54
1.57412E+12,2019-11-18T22:48:43.824Z,11/18/2019 22:48,220,1,-54
1.57412E+12,2019-11-18T22:48:59.199Z,11/18/2019 22:48,224,0,-54
1.57412E+12,2019-11-18T22:56:36.985Z,11/18/2019 22:56,224,1,-54
1.57412E+12,2019-11-18T22:56:52.884Z,11/18/2019 22:56,220,0,-54
1.57412E+12,2019-11-18T22:56:53.131Z,11/18/2019 22:56,224,1,-54
1.57412E+12,2019-11-18T22:57:08.714Z,11/18/2019 22:57,220,0,-54
1.57412E+12,2019-11-18T22:57:31.699Z,11/18/2019 22:57,224,1,-54
1.57412E+12,2019-11-18T22:58:02.140Z,11/18/2019 22:58,224,0,-54
1.57412E+12,2019-11-18T22:59:56.117Z,11/18/2019 22:59,216,1,-55
1.57412E+12,2019-11-18T23:00:11.660Z,11/18/2019 23:00,220,0,-54
1.57412E+12,2019-11-18T23:00:26.237Z,11/18/2019 23:00,228,1,-53
1.57412E+12,2019-11-18T23:00:41.738Z,11/18/2019 23:00,228,0,-53
1.57412E+12,2019-11-18T23:00:52.172Z,11/18/2019 23:00,224,1,-54
1.57412E+12,2019-11-18T23:01:07.691Z,11/18/2019 23:01,220,0,-54
1.57412E+12,2019-11-18T23:02:27.892Z,11/18/2019 23:02,228,1,-53
1.57412E+12,2019-11-18T23:02:43.280Z,11/18/2019 23:02,216,0,-55
1.57412E+12,2019-11-18T23:02:48.427Z,11/18/2019 23:02,220,1,-54
1.57412E+12,2019-11-18T23:03:04.032Z,11/18/2019 23:03,224,0,-54
1.57412E+12,2019-11-18T23:03:06.723Z,11/18/2019 23:03,224,1,-54
1.57412E+12,2019-11-18T23:03:22.266Z,11/18/2019 23:03,224,0,-54
1.57412E+12,2019-11-18T23:23:28.420Z,11/18/2019 23:23,224,0,-54
1.57412E+12,2019-11-18T23:23:30.580Z,11/18/2019 23:23,228,0,-53
1.57412E+12,2019-11-18T23:38:27.820Z,11/18/2019 23:38,216,0,-55
1.57412E+12,2019-11-19T00:00:39.317Z,11/19/2019 0:00,196,1,-58
1.57412E+12,2019-11-19T00:00:54.826Z,11/19/2019 0:00,220,0,-54
1.57412E+12,2019-11-19T00:01:19.654Z,11/19/2019 0:01,220,1,-54
1.57412E+12,2019-11-19T00:01:35.196Z,11/19/2019 0:01,220,0,-54
1.57412E+12,2019-11-19T00:01:35.739Z,11/19/2019 0:01,224,1,-54
1.57412E+12,2019-11-19T00:01:51.201Z,11/19/2019 0:01,224,0,-54
1.57412E+12,2019-11-19T00:05:29.914Z,11/19/2019 0:05,228,1,-53
